Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,Czechia,Czechia,CZ,344.04,378.41,65.81,17.74,ceps.cz,false,
2024-01-01 01:00:00,Czechia,Czechia,CZ,329.85,363.45,67.14,16.79,ceps.cz,false,
2024-01-01 02:00:00,Czechia,Czechia,CZ,330.3,363.27,67.14,14.05,ceps.cz,false,
2024-01-01 03:00:00,Czechia,Czechia,CZ,332.92,365.22,67.0,11.64,ceps.cz,false,
2024-01-01 04:00:00,Czechia,Czechia,CZ,332.17,365.22,66.93,13.29,ceps.cz,false,
2024-01-01 05:00:00,Czechia,Czechia,CZ,323.26,356.26,67.94,13.13,ceps.cz,false,
2024-01-01 06:00:00,Czechia,Czechia,CZ,312.93,345.61,68.97,14.48,ceps.cz,false,
2024-01-01 07:00:00,Czechia,Czechia,CZ,313.86,346.5,68.95,13.94,ceps.cz,false,
2024-01-01 08:00:00,Czechia,Czechia,CZ,307.18,339.2,69.76,14.62,ceps.cz,false,
2024-01-01 09:00:00,Czechia,Czechia,CZ,291.61,323.68,71.29,18.27,ceps.cz,false,
2024-01-01 10:00:00,Czechia,Czechia,CZ,284.38,316.65,72.01,20.32,ceps.cz,false,
2024-01-01 11:00:00,Czechia,Czechia,CZ,282.62,314.14,72.37,19.31,ceps.cz,false,
2024-01-01 12:00:00,Czechia,Czechia,CZ,288.62,319.9,71.84,18.26,ceps.cz,false,
2024-01-01 13:00:00,Czechia,Czechia,CZ,275.52,307.73,72.61,21.97,ceps.cz,false,
2024-01-01 14:00:00,Czechia,Czechia,CZ,294.46,323.58,72.57,21.5,ceps.cz,false,
2024-01-01 15:00:00,Czechia,Czechia,CZ,306.17,331.84,73.45,24.75,ceps.cz,false,
2024-01-01 16:00:00,Czechia,Czechia,CZ,307.51,333.01,73.44,25.84,ceps.cz,false,
2024-01-01 17:00:00,Czechia,Czechia,CZ,309.92,334.93,73.33,25.35,ceps.cz,false,
2024-01-01 18:00:00,Czechia,Czechia,CZ,308.28,334.22,73.07,24.69,ceps.cz,false,
2024-01-01 19:00:00,Czechia,Czechia,CZ,315.99,343.11,71.91,22.32,ceps.cz,false,
2024-01-01 20:00:00,Czechia,Czechia,CZ,320.93,346.58,72.06,21.13,ceps.cz,false,
2024-01-01 21:00:00,Czechia,Czechia,CZ,312.43,339.73,71.25,17.28,ceps.cz,false,
2024-01-01 22:00:00,Czechia,Czechia,CZ,309.26,339.67,69.58,11.85,ceps.cz,false,
2024-01-01 23:00:00,Czechia,Czechia,CZ,294.29,324.53,70.94,12.51,ceps.cz,false,
2024-01-02 00:00:00,Czechia,Czechia,CZ,291.58,323.3,70.87,13.76,ceps.cz,false,
2024-01-02 01:00:00,Czechia,Czechia,CZ,298.54,329.57,70.27,12.01,ceps.cz,false,
2024-01-02 02:00:00,Czechia,Czechia,CZ,286.06,317.47,71.35,14.63,ceps.cz,false,
2024-01-02 03:00:00,Czechia,Czechia,CZ,288.9,322.21,70.6,18.85,ceps.cz,false,
2024-01-02 04:00:00,Czechia,Czechia,CZ,279.16,312.96,71.36,22.88,ceps.cz,false,
2024-01-02 05:00:00,Czechia,Czechia,CZ,274.93,309.66,71.72,24.6,ceps.cz,false,
2024-01-02 06:00:00,Czechia,Czechia,CZ,267.15,302.8,72.18,28.41,ceps.cz,false,
2024-01-02 07:00:00,Czechia,Czechia,CZ,262.93,297.94,72.63,29.13,ceps.cz,false,
2024-01-02 08:00:00,Czechia,Czechia,CZ,273.16,307.38,71.91,27.96,ceps.cz,false,
2024-01-02 09:00:00,Czechia,Czechia,CZ,275.3,310.36,71.59,27.74,ceps.cz,false,
2024-01-02 10:00:00,Czechia,Czechia,CZ,278.9,312.66,71.82,27.58,ceps.cz,false,
2024-01-02 11:00:00,Czechia,Czechia,CZ,286.17,317.1,72.41,28.37,ceps.cz,false,
2024-01-02 12:00:00,Czechia,Czechia,CZ,291.17,320.79,72.93,30.11,ceps.cz,false,
2024-01-02 13:00:00,Czechia,Czechia,CZ,297.74,326.66,72.62,31.67,ceps.cz,false,
2024-01-02 14:00:00,Czechia,Czechia,CZ,297.42,327.02,72.23,32.04,ceps.cz,false,
2024-01-02 15:00:00,Czechia,Czechia,CZ,301.61,331.36,71.74,32.81,ceps.cz,false,
2024-01-02 16:00:00,Czechia,Czechia,CZ,297.43,328.13,71.91,32.67,ceps.cz,false,
2024-01-02 17:00:00,Czechia,Czechia,CZ,288.97,319.71,72.66,32.49,ceps.cz,false,
2024-01-02 18:00:00,Czechia,Czechia,CZ,274.16,304.75,74.03,32.6,ceps.cz,false,
2024-01-02 19:00:00,Czechia,Czechia,CZ,262.98,295.95,73.78,31.3,ceps.cz,false,
2024-01-02 20:00:00,Czechia,Czechia,CZ,269.1,302.89,72.61,29.4,ceps.cz,false,
2024-01-02 21:00:00,Czechia,Czechia,CZ,273.91,307.36,71.91,27.72,ceps.cz,false,
2024-01-02 22:00:00,Czechia,Czechia,CZ,273.66,306.68,72.0,26.96,ceps.cz,false,
2024-01-02 23:00:00,Czechia,Czechia,CZ,274.6,308.05,71.9,27.2,ceps.cz,false,
2024-01-03 00:00:00,Czechia,Czechia,CZ,272.61,306.09,72.08,27.68,ceps.cz,false,
2024-01-03 01:00:00,Czechia,Czechia,CZ,277.43,310.69,71.69,25.44,ceps.cz,false,
2024-01-03 02:00:00,Czechia,Czechia,CZ,275.36,308.17,71.95,24.81,ceps.cz,false,
2024-01-03 03:00:00,Czechia,Czechia,CZ,279.27,312.44,71.54,25.32,ceps.cz,false,
2024-01-03 04:00:00,Czechia,Czechia,CZ,276.42,310.32,71.59,28.31,ceps.cz,false,
2024-01-03 05:00:00,Czechia,Czechia,CZ,269.44,303.76,72.28,30.61,ceps.cz,false,
2024-01-03 06:00:00,Czechia,Czechia,CZ,266.04,300.98,72.54,32.53,ceps.cz,false,
2024-01-03 07:00:00,Czechia,Czechia,CZ,275.32,306.99,73.4,34.73,ceps.cz,false,
2024-01-03 08:00:00,Czechia,Czechia,CZ,281.74,314.82,72.23,33.55,ceps.cz,false,
2024-01-03 09:00:00,Czechia,Czechia,CZ,266.38,301.02,72.61,32.0,ceps.cz,false,
2024-01-03 10:00:00,Czechia,Czechia,CZ,260.98,295.11,73.27,31.58,ceps.cz,false,
2024-01-03 11:00:00,Czechia,Czechia,CZ,253.28,287.24,74.01,32.22,ceps.cz,false,
2024-01-03 12:00:00,Czechia,Czechia,CZ,250.3,284.2,74.24,32.11,ceps.cz,false,
2024-01-03 13:00:00,Czechia,Czechia,CZ,256.16,289.51,73.99,30.17,ceps.cz,false,
2024-01-03 14:00:00,Czechia,Czechia,CZ,280.73,310.67,73.84,31.0,ceps.cz,false,
2024-01-03 15:00:00,Czechia,Czechia,CZ,289.74,319.43,72.99,32.4,ceps.cz,false,
2024-01-03 16:00:00,Czechia,Czechia,CZ,298.8,327.99,72.39,31.96,ceps.cz,false,
2024-01-03 17:00:00,Czechia,Czechia,CZ,295.8,325.6,72.24,31.22,ceps.cz,false,
2024-01-03 18:00:00,Czechia,Czechia,CZ,293.71,323.74,72.42,30.91,ceps.cz,false,
2024-01-03 19:00:00,Czechia,Czechia,CZ,289.76,320.58,72.42,30.34,ceps.cz,false,
2024-01-03 20:00:00,Czechia,Czechia,CZ,287.77,320.66,71.56,26.92,ceps.cz,false,
2024-01-03 21:00:00,Czechia,Czechia,CZ,292.46,324.89,70.59,21.89,ceps.cz,false,
2024-01-03 22:00:00,Czechia,Czechia,CZ,289.75,322.03,70.72,20.75,ceps.cz,false,
2024-01-03 23:00:00,Czechia,Czechia,CZ,283.6,315.4,71.41,22.05,ceps.cz,false,
2024-01-04 00:00:00,Czechia,Czechia,CZ,282.4,314.22,71.52,22.22,ceps.cz,false,
2024-01-04 01:00:00,Czechia,Czechia,CZ,286.7,318.67,71.11,21.74,ceps.cz,false,
2024-01-04 02:00:00,Czechia,Czechia,CZ,287.79,319.18,71.13,20.45,ceps.cz,false,
2024-01-04 03:00:00,Czechia,Czechia,CZ,286.25,317.86,71.25,21.2,ceps.cz,false,
2024-01-04 04:00:00,Czechia,Czechia,CZ,306.94,339.61,69.22,20.86,ceps.cz,false,
2024-01-04 05:00:00,Czechia,Czechia,CZ,302.24,336.94,69.4,24.17,ceps.cz,false,
2024-01-04 06:00:00,Czechia,Czechia,CZ,317.33,351.97,68.47,26.22,ceps.cz,false,
2024-01-04 07:00:00,Czechia,Czechia,CZ,348.63,382.17,66.13,21.57,ceps.cz,false,
2024-01-04 08:00:00,Czechia,Czechia,CZ,341.81,372.91,67.2,18.94,ceps.cz,false,
2024-01-04 09:00:00,Czechia,Czechia,CZ,318.28,349.73,68.44,21.17,ceps.cz,false,
2024-01-04 10:00:00,Czechia,Czechia,CZ,326.51,358.38,67.88,21.69,ceps.cz,false,
2024-01-04 11:00:00,Czechia,Czechia,CZ,321.22,354.85,67.37,21.04,ceps.cz,false,
2024-01-04 12:00:00,Czechia,Czechia,CZ,345.97,381.34,64.46,19.58,ceps.cz,false,
2024-01-04 13:00:00,Czechia,Czechia,CZ,379.15,419.93,58.47,15.06,ceps.cz,false,
2024-01-04 14:00:00,Czechia,Czechia,CZ,396.24,436.31,57.34,15.31,ceps.cz,false,
2024-01-04 15:00:00,Czechia,Czechia,CZ,405.67,444.58,57.31,16.07,ceps.cz,false,
2024-01-04 16:00:00,Czechia,Czechia,CZ,419.84,458.74,56.27,17.01,ceps.cz,false,
2024-01-04 17:00:00,Czechia,Czechia,CZ,425.55,464.5,55.79,17.24,ceps.cz,false,
2024-01-04 18:00:00,Czechia,Czechia,CZ,418.92,457.97,56.11,16.04,ceps.cz,false,
2024-01-04 19:00:00,Czechia,Czechia,CZ,419.39,458.26,56.29,15.43,ceps.cz,false,
2024-01-04 20:00:00,Czechia,Czechia,CZ,413.69,452.21,56.84,15.57,ceps.cz,false,
2024-01-04 21:00:00,Czechia,Czechia,CZ,398.28,439.33,56.0,11.55,ceps.cz,false,
2024-01-04 22:00:00,Czechia,Czechia,CZ,387.61,424.1,60.1,12.02,ceps.cz,false,
2024-01-04 23:00:00,Czechia,Czechia,CZ,397.86,431.98,61.23,11.39,ceps.cz,false,
2024-01-05 00:00:00,Czechia,Czechia,CZ,398.81,432.81,61.17,11.13,ceps.cz,false,
2024-01-05 01:00:00,Czechia,Czechia,CZ,404.13,438.55,60.57,11.12,ceps.cz,false,
2024-01-05 02:00:00,Czechia,Czechia,CZ,397.76,432.14,61.09,11.3,ceps.cz,false,
2024-01-05 03:00:00,Czechia,Czechia,CZ,415.98,452.09,59.17,11.68,ceps.cz,false,
2024-01-05 04:00:00,Czechia,Czechia,CZ,402.19,440.15,59.78,16.08,ceps.cz,false,
2024-01-05 05:00:00,Czechia,Czechia,CZ,400.44,440.08,59.67,17.89,ceps.cz,false,
2024-01-05 06:00:00,Czechia,Czechia,CZ,411.95,454.3,56.93,17.54,ceps.cz,false,
2024-01-05 07:00:00,Czechia,Czechia,CZ,407.13,451.24,55.01,14.7,ceps.cz,false,
2024-01-05 08:00:00,Czechia,Czechia,CZ,389.22,431.7,56.58,13.99,ceps.cz,false,
2024-01-05 09:00:00,Czechia,Czechia,CZ,374.34,415.56,58.31,15.2,ceps.cz,false,
2024-01-05 10:00:00,Czechia,Czechia,CZ,376.41,417.59,58.2,15.98,ceps.cz,false,
2024-01-05 11:00:00,Czechia,Czechia,CZ,381.33,423.67,57.45,15.47,ceps.cz,false,
2024-01-05 12:00:00,Czechia,Czechia,CZ,388.15,430.7,57.31,15.73,ceps.cz,false,
2024-01-05 13:00:00,Czechia,Czechia,CZ,402.52,444.85,56.23,16.63,ceps.cz,false,
2024-01-05 14:00:00,Czechia,Czechia,CZ,414.92,455.24,56.33,17.64,ceps.cz,false,
2024-01-05 15:00:00,Czechia,Czechia,CZ,420.11,461.77,55.26,15.88,ceps.cz,false,
2024-01-05 16:00:00,Czechia,Czechia,CZ,421.16,461.02,56.1,17.57,ceps.cz,false,
2024-01-05 17:00:00,Czechia,Czechia,CZ,423.03,462.43,56.13,17.35,ceps.cz,false,
2024-01-05 18:00:00,Czechia,Czechia,CZ,427.5,467.56,55.43,16.51,ceps.cz,false,
2024-01-05 19:00:00,Czechia,Czechia,CZ,433.41,472.76,55.97,14.91,ceps.cz,false,
2024-01-05 20:00:00,Czechia,Czechia,CZ,430.09,468.8,57.53,14.47,ceps.cz,false,
2024-01-05 21:00:00,Czechia,Czechia,CZ,436.25,473.64,57.13,12.74,ceps.cz,false,
2024-01-05 22:00:00,Czechia,Czechia,CZ,439.19,475.1,57.31,10.26,ceps.cz,false,
2024-01-05 23:00:00,Czechia,Czechia,CZ,431.69,467.06,58.09,10.04,ceps.cz,false,
2024-01-06 00:00:00,Czechia,Czechia,CZ,437.05,472.64,57.52,9.96,ceps.cz,false,
2024-01-06 01:00:00,Czechia,Czechia,CZ,434.24,469.85,57.68,9.89,ceps.cz,false,
2024-01-06 02:00:00,Czechia,Czechia,CZ,426.17,461.55,58.34,9.98,ceps.cz,false,
2024-01-06 03:00:00,Czechia,Czechia,CZ,436.67,472.35,57.41,10.08,ceps.cz,false,
2024-01-06 04:00:00,Czechia,Czechia,CZ,448.34,484.62,56.36,10.0,ceps.cz,false,
2024-01-06 05:00:00,Czechia,Czechia,CZ,450.24,487.33,56.13,10.47,ceps.cz,false,
2024-01-06 06:00:00,Czechia,Czechia,CZ,462.95,500.79,54.98,10.26,ceps.cz,false,
2024-01-06 07:00:00,Czechia,Czechia,CZ,476.22,514.76,53.81,9.99,ceps.cz,false,
2024-01-06 08:00:00,Czechia,Czechia,CZ,473.12,511.81,54.11,10.83,ceps.cz,false,
2024-01-06 09:00:00,Czechia,Czechia,CZ,471.24,509.89,54.33,12.14,ceps.cz,false,
2024-01-06 10:00:00,Czechia,Czechia,CZ,486.3,522.41,54.76,15.06,ceps.cz,false,
2024-01-06 11:00:00,Czechia,Czechia,CZ,483.75,519.57,54.91,14.43,ceps.cz,false,
2024-01-06 12:00:00,Czechia,Czechia,CZ,480.64,518.76,53.78,11.54,ceps.cz,false,
2024-01-06 13:00:00,Czechia,Czechia,CZ,478.53,517.09,53.63,10.63,ceps.cz,false,
2024-01-06 14:00:00,Czechia,Czechia,CZ,478.84,517.32,53.58,10.31,ceps.cz,false,
2024-01-06 15:00:00,Czechia,Czechia,CZ,485.68,522.77,53.97,11.83,ceps.cz,false,
2024-01-06 16:00:00,Czechia,Czechia,CZ,465.24,498.72,57.1,15.59,ceps.cz,false,
2024-01-06 17:00:00,Czechia,Czechia,CZ,471.56,506.2,56.16,14.59,ceps.cz,false,
2024-01-06 18:00:00,Czechia,Czechia,CZ,470.81,506.73,55.51,13.31,ceps.cz,false,
2024-01-06 19:00:00,Czechia,Czechia,CZ,470.36,508.16,54.48,11.28,ceps.cz,false,
2024-01-06 20:00:00,Czechia,Czechia,CZ,471.36,508.79,54.54,11.35,ceps.cz,false,
2024-01-06 21:00:00,Czechia,Czechia,CZ,467.33,504.12,54.57,10.81,ceps.cz,false,
2024-01-06 22:00:00,Czechia,Czechia,CZ,438.71,474.48,57.04,11.34,ceps.cz,false,
2024-01-06 23:00:00,Czechia,Czechia,CZ,457.52,493.94,55.4,10.81,ceps.cz,false,
2024-01-07 00:00:00,Czechia,Czechia,CZ,438.66,474.23,57.06,11.33,ceps.cz,false,
2024-01-07 01:00:00,Czechia,Czechia,CZ,429.46,464.69,57.82,11.87,ceps.cz,false,
2024-01-07 02:00:00,Czechia,Czechia,CZ,421.79,456.87,58.47,12.17,ceps.cz,false,
2024-01-07 03:00:00,Czechia,Czechia,CZ,416.53,451.44,58.98,12.28,ceps.cz,false,
2024-01-07 04:00:00,Czechia,Czechia,CZ,423.78,459.15,58.34,11.68,ceps.cz,false,
2024-01-07 05:00:00,Czechia,Czechia,CZ,439.14,475.73,57.01,11.07,ceps.cz,false,
2024-01-07 06:00:00,Czechia,Czechia,CZ,444.64,481.74,56.5,10.87,ceps.cz,false,
2024-01-07 07:00:00,Czechia,Czechia,CZ,448.42,485.64,56.21,11.5,ceps.cz,false,
2024-01-07 08:00:00,Czechia,Czechia,CZ,442.26,479.26,56.8,12.29,ceps.cz,false,
2024-01-07 09:00:00,Czechia,Czechia,CZ,447.82,484.23,56.72,13.32,ceps.cz,false,
2024-01-07 10:00:00,Czechia,Czechia,CZ,441.83,477.14,57.85,15.17,ceps.cz,false,
2024-01-07 11:00:00,Czechia,Czechia,CZ,426.63,460.08,59.95,17.36,ceps.cz,false,
2024-01-07 12:00:00,Czechia,Czechia,CZ,409.8,441.35,62.18,18.54,ceps.cz,false,
2024-01-07 13:00:00,Czechia,Czechia,CZ,403.45,439.21,60.39,14.81,ceps.cz,false,
2024-01-07 14:00:00,Czechia,Czechia,CZ,397.79,433.26,61.0,14.75,ceps.cz,false,
2024-01-07 15:00:00,Czechia,Czechia,CZ,397.68,431.82,61.63,16.73,ceps.cz,false,
2024-01-07 16:00:00,Czechia,Czechia,CZ,404.65,435.21,62.88,19.18,ceps.cz,false,
2024-01-07 17:00:00,Czechia,Czechia,CZ,401.87,433.12,62.56,18.79,ceps.cz,false,
2024-01-07 18:00:00,Czechia,Czechia,CZ,403.83,438.15,60.84,15.81,ceps.cz,false,
2024-01-07 19:00:00,Czechia,Czechia,CZ,405.57,441.42,60.09,14.72,ceps.cz,false,
2024-01-07 20:00:00,Czechia,Czechia,CZ,419.74,455.61,59.06,13.72,ceps.cz,false,
2024-01-07 21:00:00,Czechia,Czechia,CZ,427.34,462.64,58.3,12.13,ceps.cz,false,
2024-01-07 22:00:00,Czechia,Czechia,CZ,430.66,466.31,57.82,11.15,ceps.cz,false,
2024-01-07 23:00:00,Czechia,Czechia,CZ,425.69,461.13,58.16,11.49,ceps.cz,false,
2024-01-08 00:00:00,Czechia,Czechia,CZ,418.89,454.01,58.69,12.21,ceps.cz,false,
2024-01-08 01:00:00,Czechia,Czechia,CZ,388.29,422.46,61.33,13.72,ceps.cz,false,
2024-01-08 02:00:00,Czechia,Czechia,CZ,384.98,419.12,61.56,13.84,ceps.cz,false,
2024-01-08 03:00:00,Czechia,Czechia,CZ,384.86,419.18,61.59,14.21,ceps.cz,false,
2024-01-08 04:00:00,Czechia,Czechia,CZ,442.68,479.35,56.52,11.33,ceps.cz,false,
2024-01-08 05:00:00,Czechia,Czechia,CZ,485.08,524.55,52.32,10.26,ceps.cz,false,
2024-01-08 06:00:00,Czechia,Czechia,CZ,490.55,529.71,51.57,13.3,ceps.cz,false,
2024-01-08 07:00:00,Czechia,Czechia,CZ,494.94,536.11,49.73,13.22,ceps.cz,false,
2024-01-08 08:00:00,Czechia,Czechia,CZ,495.27,537.85,48.92,12.69,ceps.cz,false,
2024-01-08 09:00:00,Czechia,Czechia,CZ,493.42,536.98,48.65,12.61,ceps.cz,false,
2024-01-08 10:00:00,Czechia,Czechia,CZ,480.7,526.05,48.76,12.74,ceps.cz,false,
2024-01-08 11:00:00,Czechia,Czechia,CZ,466.16,507.93,51.75,16.56,ceps.cz,false,
2024-01-08 12:00:00,Czechia,Czechia,CZ,467.09,508.85,51.72,16.39,ceps.cz,false,
2024-01-08 13:00:00,Czechia,Czechia,CZ,474.3,518.45,49.81,13.18,ceps.cz,false,
2024-01-08 14:00:00,Czechia,Czechia,CZ,486.87,532.54,47.89,9.91,ceps.cz,false,
2024-01-08 15:00:00,Czechia,Czechia,CZ,496.46,540.18,48.15,11.17,ceps.cz,false,
2024-01-08 16:00:00,Czechia,Czechia,CZ,497.85,540.52,48.65,12.04,ceps.cz,false,
2024-01-08 17:00:00,Czechia,Czechia,CZ,499.06,542.61,48.1,12.0,ceps.cz,false,
2024-01-08 18:00:00,Czechia,Czechia,CZ,498.64,541.92,48.2,11.32,ceps.cz,false,
2024-01-08 19:00:00,Czechia,Czechia,CZ,489.83,533.18,48.7,11.71,ceps.cz,false,
2024-01-08 20:00:00,Czechia,Czechia,CZ,497.09,542.03,47.21,10.01,ceps.cz,false,
2024-01-08 21:00:00,Czechia,Czechia,CZ,512.5,552.74,49.17,9.43,ceps.cz,false,
2024-01-08 22:00:00,Czechia,Czechia,CZ,516.84,555.9,49.82,9.1,ceps.cz,false,
2024-01-08 23:00:00,Czechia,Czechia,CZ,509.87,548.51,50.53,9.67,ceps.cz,false,
2024-01-09 00:00:00,Czechia,Czechia,CZ,511.41,550.31,50.26,9.37,ceps.cz,false,
2024-01-09 01:00:00,Czechia,Czechia,CZ,531.41,570.92,48.57,8.62,ceps.cz,false,
2024-01-09 02:00:00,Czechia,Czechia,CZ,533.65,573.33,48.39,8.62,ceps.cz,false,
2024-01-09 03:00:00,Czechia,Czechia,CZ,533.81,573.57,48.38,8.9,ceps.cz,false,
2024-01-09 04:00:00,Czechia,Czechia,CZ,534.92,576.79,46.82,8.75,ceps.cz,false,
2024-01-09 05:00:00,Czechia,Czechia,CZ,524.08,569.36,45.44,10.05,ceps.cz,false,
2024-01-09 06:00:00,Czechia,Czechia,CZ,527.0,572.29,45.27,11.37,ceps.cz,false,
2024-01-09 07:00:00,Czechia,Czechia,CZ,522.5,567.08,45.87,11.49,ceps.cz,false,
2024-01-09 08:00:00,Czechia,Czechia,CZ,511.5,556.12,46.99,13.71,ceps.cz,false,
2024-01-09 09:00:00,Czechia,Czechia,CZ,503.14,549.67,47.03,15.22,ceps.cz,false,
2024-01-09 10:00:00,Czechia,Czechia,CZ,491.03,537.47,48.24,17.17,ceps.cz,false,
2024-01-09 11:00:00,Czechia,Czechia,CZ,486.25,532.68,48.65,17.36,ceps.cz,false,
2024-01-09 12:00:00,Czechia,Czechia,CZ,485.64,531.75,48.6,16.21,ceps.cz,false,
2024-01-09 13:00:00,Czechia,Czechia,CZ,502.27,548.6,46.86,13.11,ceps.cz,false,
2024-01-09 14:00:00,Czechia,Czechia,CZ,522.34,569.28,44.71,9.77,ceps.cz,false,
2024-01-09 15:00:00,Czechia,Czechia,CZ,528.47,572.73,45.68,12.3,ceps.cz,false,
2024-01-09 16:00:00,Czechia,Czechia,CZ,532.43,575.23,46.12,12.34,ceps.cz,false,
2024-01-09 17:00:00,Czechia,Czechia,CZ,530.13,572.7,46.38,12.43,ceps.cz,false,
2024-01-09 18:00:00,Czechia,Czechia,CZ,535.24,579.0,45.33,11.24,ceps.cz,false,
2024-01-09 19:00:00,Czechia,Czechia,CZ,532.79,578.62,44.34,9.44,ceps.cz,false,
2024-01-09 20:00:00,Czechia,Czechia,CZ,526.95,571.96,45.17,9.9,ceps.cz,false,
2024-01-09 21:00:00,Czechia,Czechia,CZ,509.05,552.77,46.57,9.68,ceps.cz,false,
2024-01-09 22:00:00,Czechia,Czechia,CZ,517.72,557.78,48.82,9.13,ceps.cz,false,
2024-01-09 23:00:00,Czechia,Czechia,CZ,521.55,560.7,49.38,8.88,ceps.cz,false,
2024-01-10 00:00:00,Czechia,Czechia,CZ,520.07,560.66,48.9,9.86,ceps.cz,false,
2024-01-10 01:00:00,Czechia,Czechia,CZ,523.18,564.2,48.56,9.79,ceps.cz,false,
2024-01-10 02:00:00,Czechia,Czechia,CZ,521.6,562.77,48.72,9.73,ceps.cz,false,
2024-01-10 03:00:00,Czechia,Czechia,CZ,518.78,561.14,48.48,10.96,ceps.cz,false,
2024-01-10 04:00:00,Czechia,Czechia,CZ,517.71,561.97,46.98,10.68,ceps.cz,false,
2024-01-10 05:00:00,Czechia,Czechia,CZ,508.42,556.68,45.17,11.41,ceps.cz,false,
2024-01-10 06:00:00,Czechia,Czechia,CZ,509.99,554.43,46.93,14.53,ceps.cz,false,
2024-01-10 07:00:00,Czechia,Czechia,CZ,503.36,546.67,47.97,15.15,ceps.cz,false,
2024-01-10 08:00:00,Czechia,Czechia,CZ,480.24,522.53,50.57,16.99,ceps.cz,false,
2024-01-10 09:00:00,Czechia,Czechia,CZ,446.41,489.84,52.75,18.23,ceps.cz,false,
2024-01-10 10:00:00,Czechia,Czechia,CZ,441.77,485.27,53.29,19.91,ceps.cz,false,
2024-01-10 11:00:00,Czechia,Czechia,CZ,442.84,487.4,52.68,19.01,ceps.cz,false,
2024-01-10 12:00:00,Czechia,Czechia,CZ,451.9,496.57,51.86,17.67,ceps.cz,false,
2024-01-10 13:00:00,Czechia,Czechia,CZ,474.33,519.69,49.56,14.24,ceps.cz,false,
2024-01-10 14:00:00,Czechia,Czechia,CZ,496.38,543.64,46.72,11.72,ceps.cz,false,
2024-01-10 15:00:00,Czechia,Czechia,CZ,508.05,553.47,46.76,13.25,ceps.cz,false,
2024-01-10 16:00:00,Czechia,Czechia,CZ,507.42,550.62,47.85,13.13,ceps.cz,false,
2024-01-10 17:00:00,Czechia,Czechia,CZ,508.86,551.7,47.88,12.58,ceps.cz,false,
2024-01-10 18:00:00,Czechia,Czechia,CZ,509.94,554.53,46.87,11.34,ceps.cz,false,
2024-01-10 19:00:00,Czechia,Czechia,CZ,509.13,555.81,45.79,9.97,ceps.cz,false,
2024-01-10 20:00:00,Czechia,Czechia,CZ,511.07,557.56,45.57,8.91,ceps.cz,false,
2024-01-10 21:00:00,Czechia,Czechia,CZ,512.89,558.43,45.45,8.71,ceps.cz,false,
2024-01-10 22:00:00,Czechia,Czechia,CZ,515.98,561.77,45.07,8.83,ceps.cz,false,
2024-01-10 23:00:00,Czechia,Czechia,CZ,531.93,574.29,46.8,9.46,ceps.cz,false,
2024-01-11 00:00:00,Czechia,Czechia,CZ,535.87,577.16,47.51,9.87,ceps.cz,false,
2024-01-11 01:00:00,Czechia,Czechia,CZ,538.26,579.78,47.24,9.76,ceps.cz,false,
2024-01-11 02:00:00,Czechia,Czechia,CZ,539.22,581.56,46.86,9.68,ceps.cz,false,
2024-01-11 03:00:00,Czechia,Czechia,CZ,537.05,581.45,46.19,11.11,ceps.cz,false,
2024-01-11 04:00:00,Czechia,Czechia,CZ,527.93,575.83,44.65,11.78,ceps.cz,false,
2024-01-11 05:00:00,Czechia,Czechia,CZ,519.19,569.07,43.88,12.89,ceps.cz,false,
2024-01-11 06:00:00,Czechia,Czechia,CZ,520.36,569.74,44.1,13.74,ceps.cz,false,
2024-01-11 07:00:00,Czechia,Czechia,CZ,514.38,561.09,45.8,15.34,ceps.cz,false,
2024-01-11 08:00:00,Czechia,Czechia,CZ,493.76,538.21,48.7,16.83,ceps.cz,false,
2024-01-11 09:00:00,Czechia,Czechia,CZ,473.29,518.1,50.17,17.55,ceps.cz,false,
2024-01-11 10:00:00,Czechia,Czechia,CZ,457.36,502.8,50.99,17.14,ceps.cz,false,
2024-01-11 11:00:00,Czechia,Czechia,CZ,471.61,517.33,49.55,15.36,ceps.cz,false,
2024-01-11 12:00:00,Czechia,Czechia,CZ,476.38,521.61,49.56,15.97,ceps.cz,false,
2024-01-11 13:00:00,Czechia,Czechia,CZ,486.24,532.48,48.24,14.87,ceps.cz,false,
2024-01-11 14:00:00,Czechia,Czechia,CZ,496.67,542.66,47.39,13.39,ceps.cz,false,
2024-01-11 15:00:00,Czechia,Czechia,CZ,504.36,548.63,47.62,14.37,ceps.cz,false,
2024-01-11 16:00:00,Czechia,Czechia,CZ,505.69,549.89,47.48,14.47,ceps.cz,false,
2024-01-11 17:00:00,Czechia,Czechia,CZ,499.8,544.56,47.49,13.13,ceps.cz,false,
2024-01-11 18:00:00,Czechia,Czechia,CZ,497.49,541.48,48.09,13.08,ceps.cz,false,
2024-01-11 19:00:00,Czechia,Czechia,CZ,497.6,544.64,46.38,10.11,ceps.cz,false,
2024-01-11 20:00:00,Czechia,Czechia,CZ,500.05,546.49,46.41,9.14,ceps.cz,false,
